目录,文件,GENERAL,ZERO_DISORDER,ZERO_NUM,ZERO_RESULT,当前顺序赢钱,当前顺序赢分,当前顺序中奖项,列内打乱后可能赢钱_全列6格,全列6格可能中奖项,仅有效格打乱后可能赢钱,仅有效格可能中奖项
reel_config,mjwl_rand_ex_8.conf,1,0,200,90,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,91,是,1500,7:3:ways1:win1500,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,92,是,5000,2:3:ways1:win5000,是,2:3:left,是,2:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,93,是,500,9:3:ways1:win500,是,9:3:left,是,9:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,94,是,2500,5:3:ways1:win2500,是,5:3:left,是,5:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,95,是,2000,9:3:ways4:win2000,是,9:3:left,是,9:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,96,是,5000,3:3:ways1:win4000|9:3:ways2:win1000,是,3:3:left|9:3:left,是,3:3:left|9:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,97,是,2500,6:4:ways1:win2500,是,6:4:left,是,6:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,98,是,4000,3:3:ways1:win4000,是,3:3:left,是,3:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,99,是,3000,7:3:ways2:win3000,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,100,是,3000,7:3:ways2:win3000,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,101,是,1000,10:3:ways2:win1000,是,10:3:left,是,10:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,102,是,6000,6:3:ways4:win6000,是,6:3:left,是,6:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,103,是,1500,10:4:ways1:win1500,是,10:4:left,是,10:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,104,是,6000,4:3:ways2:win6000,是,4:3:left,是,4:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,105,是,5000,2:3:ways1:win5000,是,2:3:left,是,2:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,106,是,1500,9:4:ways1:win1500,是,9:4:left,是,9:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,107,是,3000,4:3:ways1:win3000,是,4:3:left,是,4:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,108,是,5000,5:4:ways1:win5000,是,5:4:left,是,5:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,109,是,2000,8:3:ways2:win2000,是,8:3:left,是,8:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,110,是,7500,5:5:ways1:win7500,是,5:5:left,是,5:5:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,111,是,4000,3:3:ways1:win4000,是,3:3:left,是,3:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,112,是,2500,6:4:ways1:win2500,是,6:4:left,是,6:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,113,是,3000,10:4:ways2:win3000,是,10:4:left,是,10:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,114,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,115,是,4000,3:3:ways1:win4000,是,3:3:left,是,3:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,116,是,6000,4:3:ways2:win6000,是,4:3:left,是,4:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,117,是,500,9:3:ways1:win500,是,9:3:left,是,9:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,118,是,7500,5:5:ways1:win7500,是,5:5:left,是,5:5:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,119,是,1500,7:3:ways1:win1500,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,120,是,2000,8:3:ways2:win2000,是,8:3:left,是,8:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,121,是,1500,9:4:ways1:win1500,是,9:4:left,是,9:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,122,是,3000,9:4:ways2:win3000,是,9:4:left,是,9:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,123,是,6000,3:3:ways1:win4000|9:3:ways4:win2000,是,3:3:left|9:3:left,是,3:3:left|9:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,124,是,3000,4:3:ways1:win3000,是,4:3:left,是,4:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,125,是,1000,9:3:ways2:win1000,是,9:3:left,是,9:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,126,是,1500,9:4:ways1:win1500,是,9:4:left,是,9:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,127,是,1500,7:3:ways1:win1500,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,128,是,3000,7:3:ways2:win3000,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,129,是,1000,10:3:ways2:win1000,是,10:3:left,是,10:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,130,是,7500,2:3:ways1:win5000|7:4:ways1:win2500,是,2:3:left|7:4:left,是,2:3:left|7:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,131,是,4000,3:3:ways1:win4000,是,3:3:left,是,3:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,132,是,3000,9:4:ways2:win3000,是,9:4:left,是,9:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,133,是,2500,5:3:ways1:win2500,是,5:3:left,是,5:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,134,是,6000,4:3:ways2:win6000,是,4:3:left,是,4:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,135,是,1000,10:3:ways2:win1000,是,10:3:left,是,10:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,136,是,3000,4:3:ways1:win3000,是,4:3:left,是,4:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,137,是,1500,7:3:ways1:win1500,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,138,是,1500,7:3:ways1:win1500,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,139,是,1000,8:3:ways1:win1000,是,8:3:left,是,8:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,140,是,5000,5:3:ways2:win5000,是,5:3:left,是,5:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,141,是,2000,8:3:ways2:win2000,是,8:3:left,是,8:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,142,是,1500,7:3:ways1:win1500,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,143,是,1500,7:3:ways1:win1500,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,144,是,1500,7:3:ways1:win1500,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,145,是,6000,4:3:ways2:win6000,是,4:3:left,是,4:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,146,是,5000,7:4:ways2:win5000,是,7:4:left,是,7:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,147,是,1500,10:4:ways1:win1500,是,10:4:left,是,10:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,148,是,4000,3:3:ways1:win4000,是,3:3:left,是,3:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,149,是,5000,2:3:ways1:win5000,是,2:3:left,是,2:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,150,是,4000,3:3:ways1:win4000,是,3:3:left,是,3:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,151,是,2500,5:3:ways1:win2500,是,5:3:left,是,5:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,152,是,1500,6:3:ways1:win1500,是,6:3:left,是,6:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,153,是,3000,9:4:ways2:win3000,是,9:4:left,是,9:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,154,是,6000,6:3:ways4:win6000,是,6:3:left,是,6:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,155,是,3000,10:5:ways1:win3000,是,10:5:left,是,10:5:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,156,是,2000,9:3:ways4:win2000,是,9:3:left,是,9:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,157,是,3000,7:3:ways2:win3000,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,158,是,6000,9:5:ways2:win6000,是,9:5:left,是,9:5:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,159,是,1500,6:3:ways1:win1500,是,6:3:left,是,6:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,160,是,6000,6:5:ways1:win6000,是,6:5:left,是,6:5:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,161,是,1500,6:3:ways1:win1500,是,6:3:left,是,6:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,162,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,163,是,4000,7:3:ways2:win3000|10:3:ways2:win1000,是,7:3:left|10:3:left,是,7:3:left|10:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,164,是,5000,2:3:ways1:win5000,是,2:3:left,是,2:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,165,是,1500,7:3:ways1:win1500,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,166,是,6000,4:3:ways2:win6000,是,4:3:left,是,4:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,167,是,5000,5:4:ways1:win5000,是,5:4:left,是,5:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,168,是,2500,5:3:ways1:win2500,是,5:3:left,是,5:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,169,是,6000,10:4:ways4:win6000,是,10:4:left,是,10:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,170,是,3000,10:4:ways2:win3000,是,10:4:left,是,10:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,171,是,1000,10:3:ways2:win1000,是,10:3:left,是,10:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,172,是,3000,7:3:ways2:win3000,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,173,是,3000,10:4:ways2:win3000,是,10:4:left,是,10:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,174,是,1500,7:3:ways1:win1500,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,175,是,500,10:3:ways1:win500,是,10:3:left,是,10:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,176,是,8000,3:3:ways2:win8000,是,3:3:left,是,3:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,177,是,3000,10:5:ways1:win3000,是,10:5:left,是,10:5:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,178,是,4000,3:3:ways1:win4000,是,3:3:left,是,3:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,179,是,3000,9:4:ways2:win3000,是,9:4:left,是,9:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,180,是,3000,10:4:ways2:win3000,是,10:4:left,是,10:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,181,是,1500,7:3:ways1:win1500,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,182,是,5000,5:3:ways2:win5000,是,5:3:left,是,5:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,183,是,4000,3:3:ways1:win4000,是,3:3:left,是,3:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,184,是,1500,7:3:ways1:win1500,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,185,是,500,9:3:ways1:win500,是,9:3:left,是,9:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,186,是,5000,2:3:ways1:win5000,是,2:3:left,是,2:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,187,是,3000,4:3:ways1:win3000,是,4:3:left,是,4:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,188,是,5000,5:4:ways1:win5000,是,5:4:left,是,5:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,189,是,5000,7:4:ways2:win5000,是,7:4:left,是,7:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,190,是,7500,4:4:ways1:win7500,是,4:4:left,是,4:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,191,是,3000,7:3:ways2:win3000,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,192,是,8000,3:3:ways2:win8000,是,3:3:left,是,3:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,193,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,194,是,3000,10:4:ways2:win3000,是,10:4:left,是,10:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,195,是,6500,2:3:ways1:win5000|7:3:ways1:win1500,是,2:3:left|7:3:left,是,2:3:left|7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,196,是,4000,8:4:ways2:win4000,是,8:4:left,是,8:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,197,是,3000,7:3:ways2:win3000,是,7:3:left,是,7:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,198,是,1500,6:3:ways1:win1500,是,6:3:left,是,6:3:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,199,是,1500,9:4:ways1:win1500,是,9:4:left,是,9:4:left
reel_config,mjwl_rand_ex_8.conf,1,0,200,200,是,1500,6:3:ways1:win1500,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,1,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,1,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,1,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_0.conf,1,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_0.conf,1,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,1,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,1,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_0.conf,1,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,1,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,1,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_0.conf,2,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,2,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,2,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_0.conf,2,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_0.conf,2,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,2,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,2,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_0.conf,2,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,2,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,2,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_0.conf,3,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,3,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,3,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_0.conf,3,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_0.conf,3,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,3,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,3,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_0.conf,3,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,3,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,3,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_0.conf,4,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,4,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,4,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_0.conf,4,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_0.conf,4,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,4,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,4,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_0.conf,4,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,4,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_0.conf,4,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_13.conf,1,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,1,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,1,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_13.conf,1,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_13.conf,1,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,1,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,1,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_13.conf,1,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,1,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,1,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_13.conf,2,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,2,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,2,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_13.conf,2,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_13.conf,2,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,2,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,2,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_13.conf,2,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,2,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,2,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_13.conf,3,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,3,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,3,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_13.conf,3,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_13.conf,3,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,3,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,3,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_13.conf,3,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,3,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,3,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_13.conf,4,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,4,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,4,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_13.conf,4,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_13.conf,4,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,4,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,4,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_13.conf,4,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,4,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_13.conf,4,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_14.conf,1,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,1,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,1,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_14.conf,1,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_14.conf,1,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,1,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,1,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_14.conf,1,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,1,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,1,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_14.conf,2,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,2,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,2,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_14.conf,2,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_14.conf,2,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,2,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,2,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_14.conf,2,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,2,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
